Bedrooms,Bathrooms,SquareFootageHouse,Location,Age,PoolQuality,HasPhotovoltaics,HeatingType,HasFiberglass,IsFurnished,DateSinceForSale,HouseColor,PreviousOwnerName,HasFireplace,KitchensQuality,BathroomsQuality,BedroomsQuality,LivingRoomsQuality,SquareFootageGarden,PreviousOwnerRating,HeatingCosts,WindowModelNames,Price
1.0,,39.0,Suburban,25.0,Good,True,Oil,False,True,2021-05-03,White,Florian,False,Good,Good,Excellent,Poor,15.0,1.75,62.4,Steel UNL137W,133.02494
3.0,2.0,110.0,Rural,31.0,None,False,Oil,False,True,2021-10-17,Green,,False,Good,Excellent,Good,Good,3.0,1.78,177.6,M44AMWZ Aluminum 9E9GT1W,296.77749
2.0,2.0,96.0,Rural,0.0,None,False,Gas,True,True,2021-07-24,Yellow,Theresa,False,Poor,Good,Good,Good,3.0,2.73,97.0,Wood R3GDCKL,297.44454
,,97.0,Rural,55.0,Poor,True,Oil Heating,True,False,2023-04-29,White,Sandra,False,Excellent,Excellent,Good,Poor,11.0,1.66,155.2,Aluminum MBNNUV Window,251.0909
1.0,2.0,92.0,,65.0,Excellent,False,Gas,False,True,2021-04-19,Yellow,Maria,False,Good,Poor,Excellent,Good,47.0,4.89,,Wood QFG,171.71494
,2.0,66.0,Urban,54.0,Good,False,Oil,False,True,2021-02-23,Gray,,False,Poor,Good,Excellent,Excellent,15.0,1.25,,Aluminum KY1 Window,165.99888
,1.0,22.0,,40.0,Good,,Gas,True,False,2022-07-13,Green,Sandra,False,Excellent,Excellent,Excellent,Good,15.0,1.87,21.0,Aluminum P71YF2Z,134.56576
,1.0,88.0,Rural,52.0,None,True,Electric,True,True,2023-12-16,Gray,Natalie,False,Good,Good,Good,Good,3.0,1.1,,47Q Steel 6X976,323.35646
,1.0,22.0,Suburban,40.0,Good,False,Oil Heating,False,True,2023-11-12,Gray,Denis,False,Excellent,Excellent,Good,Good,15.0,1.75,,Steel UNMKO Window,131.34999
,1.0,19.0,Suburbann,41.0,None,False,Electric,False,True,2020-05-06,Green,Maria,False,Good,Excellent,Excellent,Poor,3.0,3.18,12.0,7PXTS Steel JFJ2 Window,88.3276
2.0,2.0,60.0,Urban,42.0,None,True,Oil,True,True,2023-12-31,Gray,Sandra,False,Good,Excellent,Poor,Good,3.0,2.28,,5YSNNY Wood JNU,197.4804
,,72.0,Urban,69.0,Poor,True,Gas,False,False,2020-12-09,White,Natalie,False,Excellent,Good,Excellent,Good,11.0,3.1,73.0,Wood G500DDR,153.46364
,1.0,41.0,Urban,64.0,Good,False,Gas,True,True,2020-05-31,White,Roman,False,Good,Good,Good,Good,15.0,3.3,41.0,OWACDA Steel O6L92YI Window,206.21238
1.0,2.0,85.0,Rural,2.0,None,,Gas,True,True,2021-09-15,Yellow,Lukas,False,Poor,Good,Good,Good,3.0,3.05,84.0,Wood N9O Window,270.94996
,2.0,74.0,,12.0,None,False,Oil,False,True,2022-05-01,,Florian,False,Good,Good,Excellent,Good,3.0,2.09,118.4,Wood 343XWC Window,124.64941
1.0,1.0,30.0,Urban,71.0,None,True,Oil,False,True,2020-01-08,Gray,Stefan,False,Good,Good,Excellent,Excellent,3.0,3.06,46.4,AIWJ69F Steel O47,166.05097
2.0,2.0,95.0,Suburbann,19.0,None,True,Oil Heating,False,True,2022-12-16,Green,,False,Excellent,Excellent,Good,Good,3.0,3.29,,Aluminum BDA,118.16879
1.0,1.0,47.0,Rural,61.0,Excellent,False,Gas,False,True,2021-10-22,Yellow,Roman,False,Good,Excellent,Excellent,Good,47.0,2.94,,HP6ZFKZ Aluminum 486AMRF Window,276.93702
1.0,1.0,38.0,Urban,,None,,Oil Heating,True,True,2023-07-03,Gray,Andreas,False,Poor,Good,Good,Good,3.0,3.08,,Steel NYJW4T,186.11575
,,120.0,Suburbann,32.0,None,,Oil,False,True,2022-04-07,Gray,,False,Poor,Good,Good,Good,3.0,1.84,192.0,Steel PPA9OD,186.04342
3.0,2.0,119.0,Rural,65.0,None,False,Electricity,False,False,2023-08-28,Yellow,Laura,False,Good,Good,Excellent,Good,3.0,3.65,71.4,1J0GG Steel NKYQLM,304.02764
1.0,1.0,50.0,,52.0,None,False,Oil Heating,False,True,2022-11-18,White,Natalie,False,Excellent,Excellent,Good,Excellent,3.0,1.47,,Wood HDP Window,239.35254
,1.0,54.0,Suburban,39.0,None,,Oil Heating,False,True,2023-04-11,White,Johanna,False,Good,Poor,Good,Good,3.0,3.4,,96S7 Steel 59IPY,126.33361
,,34.0,Suburbann,38.0,Excellent,True,Oil,True,True,2022-10-06,Yellow,Sandra,False,Good,Good,Excellent,Poor,47.0,2.73,52.8,Steel KMH5 Window,184.47634
1.0,1.0,85.0,Rural,35.0,Good,,Gas,True,True,2021-12-23,,Andreas,False,Good,Good,Excellent,Excellent,15.0,1.43,,XIL4M Wood S2K Window,324.87241
1.0,2.0,84.0,Rural,24.0,None,False,Gas,False,True,2022-01-16,Gray,Daniel,False,Poor,Good,Good,Good,3.0,2.81,,BTHNG2 Steel 28Z Window,319.99537
,3.0,128.0,Rural,29.0,None,True,Gas,False,True,2022-10-16,Green,Natalie,False,Poor,Excellent,Excellent,Good,3.0,1.53,,MS70 Steel 57N Window,433.30113
,1.0,21.0,,63.0,None,False,Electric,True,True,2021-07-23,,Laura,False,Excellent,Good,Good,Poor,3.0,3.48,12.0,BP7AW Wood 7WWUW,1204.5131999999999
5.0,4.0,131.0,Suburbann,39.0,Good,True,Gas,False,True,2023-07-25,Green,Sandra,False,Excellent,Good,Excellent,Poor,15.0,3.02,,RWD9460 Wood YI6ZAJ Window,187.4258
2.0,1.0,106.0,Rural,66.0,None,False,Gas,True,True,2021-11-13,Green,Florian,False,Good,Poor,Poor,Poor,3.0,2.9,,Wood HDVRX2,267.43687
,1.0,45.0,Suburbann,53.0,None,False,Electric,False,False,2022-02-28,Green,Daniel,False,Excellent,Good,Good,Good,3.0,3.41,27.6,SCT Aluminum 5TQ Window,35.83187
3.0,,138.0,Urban,,None,False,Oil,True,True,2022-01-13,Yellow,Roman,False,Good,Poor,Excellent,Good,3.0,2.18,222.4,Aluminum FOJ6S1 Window,256.77431
2.0,3.0,117.0,Suburban,52.0,Good,,Oil,False,False,2021-11-21,Gray,Florian,False,Good,Good,Good,Excellent,15.0,1.44,187.2,Wood EL2HEDT Window,150.33246
2.0,2.0,68.0,Rural,42.0,Excellent,,Oil,False,True,2020-07-02,Yellow,Andreas,False,Excellent,Poor,Poor,Poor,47.0,4.76,,HX9JUD9 Wood YZBUOH,387.73051
,3.0,113.0,Rural,58.0,Excellent,False,Electricity,False,False,2023-05-11,Green,Martin,False,Poor,Excellent,Excellent,Poor,47.0,2.92,67.8,Wood 3DO Window,357.22497
1.0,1.0,47.0,Suburban,17.0,None,False,Electric,False,True,2023-04-24,Green,Roman,False,Poor,Poor,Excellent,Good,3.0,2.65,28.2,I59QQJ8 Steel ZWVI7 Window,2137.5474
,1.0,39.0,Rural,20.0,None,True,Electricity,False,False,2022-02-10,Yellow,Florian,False,Excellent,Good,Good,Excellent,3.0,2.09,23.4,Steel Q9VYW,213.22109
3.0,,144.0,,,None,False,Electric,False,False,2023-09-13,Gray,,False,Excellent,Excellent,Poor,Excellent,3.0,1.73,87.0,TR5 Aluminum TOJN02 Window,87.7046
1.0,1.0,39.0,Suburban,35.0,None,False,Oil,False,True,2021-06-07,Gray,Stefan,False,Excellent,Excellent,Good,Good,3.0,1.94,,Aluminum 8J62 Window,1147.5665999999999
,3.0,111.0,Urban,3.0,Good,False,Oil Heating,False,True,2022-11-25,Green,Lukas,False,Excellent,Good,Good,Good,15.0,2.67,,EW259 Aluminum HOI8GU7 Window,263.00874
,,49.0,Rural,9.0,None,False,Oil Heating,True,True,2022-12-02,Yellow,,False,Excellent,Good,Good,Good,3.0,2.88,80.0,Steel M1S56 Window,328.31916
1.0,1.0,72.0,Rural,29.0,None,False,Oil,False,True,2020-10-03,Green,,False,Good,Good,Good,Good,3.0,1.81,115.2,G2U4LO Aluminum I4ZAXB,185.88223
2.0,4.0,133.0,Urban,34.0,None,True,Gas,True,False,2022-08-05,Gray,Daniel,False,Excellent,Good,Poor,Poor,3.0,1.37,135.0,Wood OID,217.29566
1.0,,33.0,,45.0,None,False,Oil Heating,True,True,2021-08-12,White,Andreas,False,Excellent,Good,Excellent,Poor,3.0,1.39,51.2,Aluminum NT3QIX,53.8383
,2.0,112.0,Urban,52.0,None,True,Oil,True,True,2024-02-27,Gray,Martin,False,Good,Good,Good,Good,3.0,2.62,177.6,U0TFRW Wood VMSO5,268.69673
1.0,1.0,54.0,Urban,69.0,None,,Gas,False,True,2021-12-07,,Martin,False,Excellent,Good,Good,Excellent,3.0,2.61,,8VPOU Wood S9EC95F,141.38808
1.0,1.0,24.0,Rural,40.0,Good,False,Oil Heating,True,True,2022-10-14,Green,Daniel,False,Excellent,Good,Good,Poor,15.0,2.48,,8RLTHX Steel 6YG5YC Window,304.19574
2.0,,91.0,Rural,53.0,None,True,Oil Heating,False,True,2020-07-07,Gray,Sandra,False,Poor,Good,Good,Good,3.0,1.9,144.0,Steel BA2B9Q Window,347.17371
,2.0,95.0,,60.0,None,False,Oil Heating,True,True,2023-09-13,Gray,Maria,False,Good,Good,Good,Excellent,3.0,1.45,152.0,Aluminum YY44P,117.36494
,1.0,79.0,Rural,51.0,None,False,Oil Heating,True,False,2022-06-21,Gray,Theresa,False,Excellent,Excellent,Good,Good,3.0,2.8,126.4,Aluminum YT6GD Window,198.29954
4.0,1.0,131.0,Urban,65.0,Good,True,Electricity,False,False,2023-04-22,Green,Sabrina,False,Good,Excellent,Good,Poor,15.0,3.49,78.6,Steel PZJEJB,248.62287
3.0,2.0,114.0,Suburban,54.0,Good,,Oil Heating,False,False,2022-01-07,White,Sabrina,False,Excellent,Good,Good,Good,15.0,2.35,182.4,Steel 5KOO Window,173.77486
,1.0,21.0,,15.0,None,False,Oil Heating,True,True,2022-12-05,,Johanna,False,Good,Excellent,Good,Good,3.0,1.29,33.6,Steel 7WAWH,264.54576
1.0,3.0,117.0,Urban,62.0,None,False,Gas,True,True,2024-03-08,Yellow,Martin,False,Excellent,Good,Good,Excellent,3.0,3.24,117.0,WORB Aluminum MGRMXQL,196.27379
,,37.0,,64.0,None,,Electric,False,True,2024-01-22,White,Sandra,False,Excellent,Good,Excellent,Excellent,3.0,2.47,,X2LK6JJ Aluminum MR4,74.98019
,4.0,147.0,Rural,71.0,Good,False,Oil Heating,True,True,2021-08-16,,Lukas,False,Excellent,Good,Good,Excellent,15.0,2.02,,Aluminum LEWR Window,431.00392
1.0,,23.0,,67.0,Good,,Oil,False,True,2021-06-04,Green,Theresa,False,Excellent,Good,Good,Excellent,15.0,3.5,,Wood G2FJ2,88.77663
4.0,1.0,144.0,,12.0,None,,Electric,True,True,2023-03-30,Yellow,Maria,False,Excellent,Excellent,Excellent,Good,3.0,3.66,85.8,Steel 98ZHOWU,319.15302
5.0,,148.0,Rural,66.0,None,False,Electricity,True,True,2021-08-16,Yellow,Daniel,False,Excellent,Excellent,Good,Excellent,3.0,2.28,,Z3PMXA6 Aluminum KH2,285.80718
,,135.0,Suburbann,32.0,Good,False,Gas,True,True,2022-09-22,Gray,Florian,False,Good,Excellent,Good,Excellent,15.0,1.3,,Steel TB4HF8,224.67728
1.0,1.0,39.0,Rural,14.0,None,False,Electricity,False,True,2022-01-15,Yellow,Theresa,False,Poor,Excellent,Good,Good,3.0,1.39,,Wood WTF0 Window,168.1602
2.0,,77.0,,56.0,None,False,Gas,False,False,2022-07-02,White,Maria,False,Excellent,Good,Poor,Excellent,3.0,3.14,,0RF Aluminum YWKBP,105.3979
,,73.0,,25.0,None,False,Oil Heating,False,True,2020-09-14,Green,Florian,False,Good,Good,Poor,Excellent,3.0,3.27,,1AW Steel N3G,236.43942
2.0,1.0,122.0,Urban,42.0,None,False,Gas,False,True,2022-10-12,,Maria,False,Good,Poor,Good,Excellent,3.0,1.4,123.0,QF91V40 Aluminum ZAU Window,174.52902
1.0,2.0,139.0,,47.0,Good,False,Electricity,False,True,2020-08-25,Green,Lukas,False,Good,Good,Good,Good,15.0,2.79,84.6,Steel OPBHUI Window,170.67851
,2.0,92.0,Suburbann,60.0,Excellent,False,Electricity,False,True,2021-12-08,Green,Lukas,False,Good,Poor,Poor,Poor,47.0,2.3,,V7P Steel Y3PYY,187.23675
1.0,1.0,28.0,Rural,41.0,None,False,Electricity,False,True,2020-06-12,,Sabrina,False,Good,Poor,Excellent,Good,3.0,1.35,16.8,Aluminum Q1E,69.94119
2.0,1.0,116.0,Urban,,Good,False,Electricity,True,True,2022-07-04,White,,False,Good,Good,Poor,Poor,15.0,2.75,,Aluminum 9ZQ2 Window,159.01805
1.0,,132.0,Urban,37.0,None,False,Oil,True,True,2023-11-21,White,Sabrina,False,Poor,Good,Poor,Excellent,3.0,1.56,,Z41S Wood MGYS37 Window,311.61361
,2.0,97.0,Suburbann,48.0,None,False,Oil Heating,False,False,2023-01-18,,,False,Good,Good,Poor,Good,3.0,1.54,155.2,K2PH Aluminum W6B8N,85.72485
,1.0,56.0,,64.0,None,,Electricity,False,True,2021-03-05,Gray,Sandra,False,Good,Good,Excellent,Good,3.0,2.23,,6UX6B Steel DHBQPQ6 Window,106.03218
,2.0,123.0,Suburbann,42.0,Excellent,False,Oil,False,True,2024-02-08,Gray,Martin,False,Good,Good,Excellent,Excellent,47.0,1.34,198.4,Steel 3QF8,277.39964
,2.0,78.0,Suburbann,0.0,Poor,False,Electricity,False,True,2020-01-11,Gray,Denis,False,Good,Excellent,Poor,Excellent,11.0,3.08,,9JMGA Steel L7N8LL8 Window,141.49496
2.0,3.0,120.0,Suburbann,43.0,Excellent,False,Gas,False,False,2020-06-11,Yellow,Denis,False,Good,Poor,Excellent,Poor,47.0,1.75,120.0,Steel 7KCNS Window,184.83057
2.0,1.0,90.0,Urban,51.0,None,False,Gas,False,False,2023-06-02,Green,Sandra,False,Good,Good,Poor,Good,3.0,1.78,90.0,0QI93R Wood JNN Window,152.31771
2.0,1.0,114.0,,62.0,None,False,Gas,False,True,2021-02-27,,Sandra,False,Good,Excellent,Poor,Excellent,3.0,1.59,113.0,Steel J7MC Window,153.94343
1.0,1.0,21.0,,69.0,None,False,Gas,False,True,2023-04-07,,Daniel,False,Excellent,Good,Good,Poor,3.0,2.38,22.0,Steel AOT Window,151.33797
1.0,2.0,130.0,,69.0,None,False,Oil Heating,False,True,2021-09-16,Green,Daniel,False,Excellent,Poor,Good,Poor,3.0,2.68,206.4,P2IORD Aluminum R3VM4C Window,207.13687
1.0,2.0,75.0,,32.0,Good,,Electricity,False,True,2020-07-24,Yellow,Maria,False,Poor,Excellent,Good,Good,15.0,1.98,43.8,POE Aluminum RYU,77.84491
,2.0,67.0,,50.0,Excellent,True,Oil Heating,False,True,2021-01-31,Yellow,,False,Poor,Poor,Excellent,Excellent,47.0,1.48,,MUFO Aluminum RQP8T8 Window,324.92684
,3.0,140.0,Urban,63.0,None,,Oil Heating,False,True,2023-09-29,Yellow,,False,Good,Poor,Excellent,Poor,3.0,2.8,,Steel ZU2V,353.93603
1.0,,54.0,Rural,38.0,None,False,Oil Heating,True,True,2021-06-17,Green,Sabrina,False,Poor,Good,Excellent,Good,3.0,1.73,86.4,Wood 1AEQTA1,234.67743
3.0,2.0,129.0,Urban,61.0,None,False,Electricity,True,False,2020-06-29,Green,Denis,False,Poor,Poor,Good,Poor,3.0,3.13,76.2,4R25VM Steel 2527PH3,198.14011
3.0,1.0,105.0,Urban,70.0,Poor,False,Oil,False,True,2023-01-14,White,Roman,False,Excellent,Good,Good,Excellent,11.0,2.45,,Steel Y878RI9,6534.660800000001
,1.0,37.0,Suburban,65.0,Good,True,Oil,False,True,2022-11-05,Gray,Denis,False,Good,Good,Excellent,Good,15.0,2.87,,U1K55A Aluminum LQP,70.27455
2.0,,93.0,Urban,41.0,Good,,Oil Heating,False,False,2021-09-08,Green,Maria,False,Good,Poor,Excellent,Good,15.0,3.04,150.4,1B0FVQO Aluminum 453LG5N,172.8662
1.0,1.0,69.0,Urban,66.0,Good,False,Oil,False,True,2021-05-27,Yellow,Maria,False,Good,Good,Good,Excellent,15.0,1.7,110.4,Steel TY44 Window,260.54693
,1.0,99.0,Rural,60.0,None,True,Electric,True,False,2023-02-13,Yellow,Denis,False,Excellent,Excellent,Excellent,Good,3.0,4.0,59.4,22CH Steel ZJQ1NRU Window,291.06952
1.0,5.0,135.0,,43.0,Excellent,False,Gas,True,True,2022-08-01,Green,Roman,False,Good,Good,Good,Excellent,47.0,1.79,135.0,G6M4 Aluminum M942K,463.84891
1.0,1.0,22.0,Urban,10.0,None,False,Oil Heating,True,True,2020-06-09,Yellow,,False,Excellent,Good,Poor,Excellent,3.0,3.93,35.2,Aluminum YBTD Window,82.20031
,1.0,53.0,,39.0,Good,False,Gas,False,True,2021-07-27,Yellow,Stefan,False,Good,Excellent,Excellent,Poor,15.0,2.55,,Steel F4ESVIR,137.11532
2.0,2.0,76.0,Urban,,Poor,False,Oil Heating,False,False,2023-08-05,Gray,Natalie,False,Excellent,Excellent,Good,Good,11.0,1.78,121.6,Steel ONGQXSV,235.10908
,1.0,29.0,Urban,54.0,None,,Electric,False,True,2020-12-29,Green,Sabrina,False,Excellent,Good,Good,Good,3.0,1.91,,FGPJHA Wood 8YSK Window,103.91421
1.0,1.0,87.0,Urban,32.0,Excellent,True,Oil Heating,True,False,2023-02-25,Yellow,Roman,False,Poor,Poor,Excellent,Poor,47.0,2.86,,Aluminum DEH,230.80934
1.0,1.0,38.0,Rural,65.0,Poor,False,Oil Heating,True,False,2022-05-12,Yellow,Natalie,False,Good,Good,Good,Good,11.0,2.89,,4CV Aluminum 768XK9,129.25993
,1.0,110.0,,33.0,None,,Electric,True,True,2022-12-26,,,False,Good,Good,Good,Poor,3.0,1.95,,BAO6HKU Steel TK21 Window,149.25619
